code,CF
200,81001250778
200,81001270446
200,81001270693
200,81001290758
200,81001290782
200,81001310184
200,81001310200
200,81001310309
200,81001310689
200,81001310705
200,81001310937
200,81001330448
404,81001330455
200,81001330554
404,81001350446
200,81001350552
200,81001350800
200,81001360700
200,81001370113
200,81001370618
404,81001370741
200,81001370758
200,81001370782
200,81001370915
404,81001390244
000,81001390459
200,81001390558
200,81001410091
404,81001410174
200,81001410695
200,81001430115
200,81001430552
000,81001430644
200,81001430693
200,81001450444
200,81001450550
404,81001460559
200,81001470558
404,81001470616
200,81001470749
200,81001490028
200,81001490440
200,81001490648
200,81001510072
404,81001510528
200,81001510551
200,81001510601
200,81001510692
404,81001510759
200,81001530021
200,81001530310
200,81001530443
200,81001530559
404,81001530609
200,81001530757
200,81001550060
200,81001550078
200,81001550136
404,81001550177
200,81001550409
200,81001550649
200,81001550755
200,81001570555
200,81001570753
000,81001570910
200,81001580299
200,81001590090
200,81001590926
200,81001610302
200,81001610419
404,81001610617
200,81001610641
200,81001610807
404,81001610922
200,81001630169
200,81001630417
200,81001630649
200,81001640168
200,81001650076
200,81001650548
200,81001650555
200,81001650746
200,81001650803
200,81001650928
200,81001670611
200,81001670801
200,81001680693
200,81001690692
200,81001710615
200,81001710805
200,81001720218
200,81001730654
200,81001730696
200,81001740695
200,81001750447
200,81001750603
200,81001750611
200,81001750934
200,81001770692
200,81001780162
200,81001790021
200,81001790419
200,81001790740
200,81001800697
200,81001810407
200,81001810431
200,81001810449
200,81001830181
200,81001830926
200,81001850445
200,81001870021
200,81001870617
200,81001870807
200,81001870922
200,81001890441
200,81001890805
200,81001910132
200,81001910926
200,81001930528
200,81001930809
404,81001950443
200,81001970409
404,81001970441
404,81001970920
200,81002010072
200,81002010924
200,81002030443
200,81002030641
404,81002030690
200,81002050029
200,81002050615
000,81002050623
200,81002050755
200,81002050896
200,81002060622
200,81002070647
200,81002080695
200,81002090165
200,81002090447
200,81002090603
200,81002090611
404,81002090926
200,81002110724
200,81002130029
200,81002150027
200,81002150605
200,81002170603
200,81002170710
404,81002190601
200,81002190718
200,81002190759
200,81002190809
404,81002200160
200,81002210623
200,81002210722
200,81002210862
200,81002220168
000,81002230175
200,81002230225
404,81002230696
404,81002240695
000,81002250694
404,81002270171
200,81002270627
200,81002300622
200,81002310027
200,81002350148
200,81002350601
000,81002350684
404,81002370179
404,81002370641
200,81002370922
404,81002390920
200,81002410025
404,81002410165
404,81002410603
404,81002430171
200,81002430221
200,81002430759
000,81002440691
200,81002450922
200,81002460699
200,81002470029
404,81002490175
200,81002490266
200,81002490415
200,81002520161
200,81002530020
200,81002530640
200,81002530806
404,81002530921
200,81002540698
200,81002550309
200,81002560696
404,81002570414
404,81002570877
200,81002570927
200,81002590065
200,81002590073
200,81002590081
404,81002590172
404,81002590602
200,81002610079
404,81002610178
200,81002610616
404,81002630077
200,81002650695
200,81002670644
200,81002720472
200,81002750750
200,81002770600
200,81002790806
200,81002800696
404,81002840528
200,81002850618
200,81002890663
200,81002890747
200,81002900298
200,81002910396
404,81002910669
200,81002930022
200,81002970697
000,81002970754
200,81002990067
200,81002990802
200,81003010691
200,81003030210
200,81003030269
404,81003050606
302,81003110756
404,81003150026
200,81003150596
200,81003170594
404,81003190923
200,81003250750
200,81003250875
404,81003270600
200,81003290590
200,81003310596
200,81003370418
200,81003390218
200,81003390754
404,81003430592
200,81003470168
200,81003470754
200,81003490521
200,81003510757
200,81003550217
200,81003550522
404,81003550597
200,81003550605
404,81003590593
200,81003590924
200,81003630134
200,81003630605
200,81003650447
404,81003670130
404,81003670601
200,81003670759
200,81003690211
000,81003750452
404,81003790599
200,81003810025
200,81003810595
200,81003850021
000,81003850591
200,81003870755
200,81004000030
200,81004010211
200,81004130795
200,81004190211
200,81004270088
200,81004290219
200,81004310793
200,81004320073
200,81004410080
200,81004430088
200,81004430799
200,81004440665
200,81004470795
200,81004580296
404,81004760476
404,81004890596
200,81004930939
404,81004960662
200,81005130927
200,81005230602
200,81005240411
200,81005390216
200,81005410022
200,81005450028
200,81005730023
200,81005750021
200,81005790027
200,81005890215
200,81005910211
200,81005970215
200,81005990213
200,81006010219
200,81006190219
200,81006360218
200,81006650212
200,81006750210
200,81006790216
200,81006880405
200,81007110216
200,81007220213
200,81007400211
200,81007460215
200,81007580210
200,81007610215
200,81007720402
200,81007850217
200,81008120214
200,81009170457
200,81017650938
200,81017750936
200,81019360023
200,81021460027
200,81065100026
200,81065860025
200,82000010023
200,82000010379
200,82000010411
200,82000010726
200,82000010916
200,82000050201
200,82000050664
200,82000050805
200,82000070050
200,82000070670
200,82000070845
200,82000090058
200,82000090751
404,82000090777
200,82000110021
200,82000110054
200,82000110765
200,82000130029
200,82000130920
200,82000150050
404,82000150662
200,82000150829
200,82000170918
404,82000170926
200,82000210011
200,82000230225
200,82000230878
200,82000250058
200,82000250413
404,82000250504
200,82000250769
200,82000250918
200,82000270056
200,82000270502
200,82000270601
200,82000270635
200,82000270700
200,82000290708
200,82000310761
200,82000320612
200,82000330033
200,82000330611
200,82000330660
200,82000330769
503,82000350031
200,82000350056
200,82000350668
200,82000350767
200,82000370013
200,82000370302
200,82000370369
404,82000370666
200,82000370716
200,82000370765
200,82000390292
200,82000390714
000,82000400612
200,82000410645
200,82000410769
404,82000430767
200,82000450294
404,82000450641
200,82000450666
200,82000470292
000,82000470607
200,82000470649
404,82000470664
200,82000470763
200,82000470805
200,82000490035
200,82000490290
200,82000490415
200,82000490761
200,82000510030
200,82000510360
404,82000510667
200,82000530293
200,82000530343
404,82000530442
200,82000530608
200,82000530665
404,82000530756
200,82000530921
200,82000550044
200,82000550226
200,82000550291
200,82000550309
200,82000550754
200,82000550762
404,82000570299
000,82000570661
200,82000590016
200,82000590164
200,82000590388
200,82000590644
200,82000590768
200,82000610012
200,82000610020
200,82000610152
200,82000610301
200,82000610608
404,82000610640
200,82000620169
200,82000630010
200,82000630606
200,82000650646
200,82000650802
200,82000660835
404,82000670446
200,82000670644
200,82000670800
200,82000690600
200,82000710143
200,82000710150
200,82000710614
200,82000730026
200,82000750222
200,82000750917
200,82000770022
404,82000770618
404,82000770923
200,82000790012
200,82000790046
200,82000790152
200,82000790244
200,82000790616
200,82000810851
200,82000820611
404,82000830156
200,82000830248
404,82000830388
200,82000830800
200,82000830883
200,82000850147
200,82000850170
200,82000850238
200,82000850915
200,82000860716
200,82000870228
404,82000870418
200,82000870608
200,82000870616
200,82000870715
200,82000870806
200,82000870889
200,82000890028
200,82000890648
200,82000890853
200,82000900900
404,82000910511
200,82000910800
200,82000930600
404,82000930717
200,82000930915
404,82000950061
200,82000950160
000,82000950616
200,82000950640
200,82000950715
200,82000950806
000,82000950848
200,82000970044
200,82000970721
404,82000970770
200,82000990711
000,82000990760
200,82000990802
404,82000990919
200,82001010923
200,82001020831
200,82001030186
404,82001030632
200,82001030764
200,82001030848
000,82001030921
200,82001050184
200,82001050648
404,82001050721
200,82001050895
200,82001050911
200,82001070265
200,82001070802
200,82001070927
200,82001090024
200,82001090230
000,82001090511
200,82001090842
200,82001130283
200,82001130721
200,82001130770
200,82001150067
200,82001150802
404,82001170065
200,82001170289
200,82001170610
200,82001170651
200,82001170750
200,82001180676
200,82001190808
200,82001210028
200,82001210416
200,82001210606
200,82001230034
200,82001250263
200,82001250289
000,82001270022
200,82001270808
000,82001270915
404,82001280831
200,82001290756
200,82001290772
301,82001290921
200,82001310026
000,82001310802
404,82001310927
404,82001330651
200,82001330800
000,82001340619
200,82001350022
404,82001350642
200,82001350808
200,82001370038
200,82001370269
200,82001370285
200,82001370491
404,82001370657
200,82001370756
200,82001390150
200,82001390168
200,82001390762
200,82001390804
200,82001410164
200,82001410289
200,82001410545
200,82001410610
200,82001410818
200,82001410917
200,82001450020
404,82001450616
200,82001450871
200,82001450913
200,82001470283
200,82001470531
200,82001480837
200,82001490281
200,82001490497
200,82001490612
404,82001490760
200,82001510492
200,82001510617
200,82001530029
200,82001530656
200,82001550167
200,82001550712
200,82001560679
404,82001570876
301,82001570926
200,82001590619
200,82001610540
200,82001610615
200,82001630845
200,82001650611
200,82001650710
200,82001660040
200,82001670031
200,82001670262
200,82001670270
000,82001670643
200,82001670718
200,82001690286
200,82001690914
200,82001710654
200,82001730280
200,82001730694
404,82001730926
200,82001750130
200,82001750239
200,82001750544
200,82001750726
200,82001750874
200,82001760675
200,82001770658
200,82001790920
200,82001810025
200,82001810181
200,82001810520
200,82001810876
200,82001830130
200,82001830288
200,82001830494
404,82001830619
200,82001830643
404,82001850641
200,82001850658
200,82001850922
200,82001870870
200,82001890027
200,82001890290
200,82001910270
200,82001910874
200,82001930179
200,82001930195
404,82001930385
200,82001930419
200,82001930443
200,82001930658
404,82001930922
200,82001950029
404,82001950268
404,82001950284
200,82001950870
200,82001970282
200,82001970613
200,82001990025
000,82001990413
200,82001990876
404,82002000923
200,82002010278
200,82002010419
200,82002010658
200,82002010856
404,82002010922
200,82002020871
200,82002040499
000,82002040804
200,82002040929
200,82002050027
200,82002050274
404,82002070132
200,82002070363
200,82002070926
404,82002080925
200,82002090411
200,82002100855
200,82002110870
200,82002130928
200,82002150371
200,82002150926
200,82002160925
200,82002170643
200,82002180873
200,82002190021
200,82002190278
200,82002200499
200,82002210282
200,82002210423
200,82002220620
200,82002250429
200,82002250650
200,82002270021
404,82002270534
000,82002270625
200,82002270724
200,82002290052
200,82002290656
200,82002310058
200,82002310132
404,82002330239
200,82002360756
200,82002360848
200,82002370235
200,82002370284
200,82002370656
404,82002390654
404,82002410650
200,82002430278
404,82002430658
200,82002470159
200,82002470423
200,82002490058
404,82002490264
200,82002530036
200,82002530051
200,82002530101
404,82002550109
200,82002550398
404,82002570263
200,82002590105
200,82002590725
200,82002610721
200,82002630422
200,82002650230
404,82002660676
200,82002670923
200,82002690046
200,82002690269
200,82002710042
404,82002750261
200,82002770236
200,82002770269
200,82002770285
200,82002790267
404,82002820676
200,82002850137
200,82002850285
200,82002870275
200,82002890653
404,82002910105
200,82002930285
200,82002950283
200,82003030101
200,82003050109
200,82003050216
200,82003070156
200,82003070164
200,82003070214
200,82003090154
200,82003090196
200,82003100060
200,82003110218
200,82003120068
404,82003130166
200,82003130216
200,82003170162
200,82003170212
200,82003170279
200,82003190210
200,82003210166
200,82003210216
404,82003210489
200,82003230214
200,82003230529
200,82003250212
200,82003270210
200,82003290218
200,82003290234
200,82003310065
200,82003310214
200,82003330212
200,82003460134
200,82003500673
200,82003520135
200,82003550652
200,82003600929
200,82003610050
200,82003650486
404,82003670658
200,82003830161
200,82003850169
200,82003970652
200,82004010029
200,82004010706
200,82004020705
200,82004150411
200,82004170641
200,82004210603
200,82004330708
302,82004370902
200,82004410708
404,82004420707
200,82004450282
200,82004470603
200,82004480701
200,82004510416
200,82004530901
200,82004670657
200,82004690705
200,82004710909
200,82004910285
200,82004930903
200,82005010283
404,82005010580
200,82005110281
200,82005110604
200,82005150212
200,82005230287
200,82005250285
200,82005350416
200,82005370216
200,82005370414
200,82005370901
200,82005590284
200,82005610272
200,82005670409
200,82005730161
200,82005750409
200,82005750904
200,82005770902
200,82005850217
200,82005890239
404,82005910409
000,82005930902
200,82005970213
200,82006050262
000,82006290603
200,82006290793
200,82006340796
200,82006550212
200,82006930125
200,82006930406
200,82007030214
200,82007050121
200,82007070210
200,82007130196
200,82007130212
200,82007270273
404,82007270638
200,82007330218
404,82007420274
302,82007510637
200,82007710211
200,82007750639
200,82007860065
200,82007910639
200,82007930637
200,82007940818
200,82008110213
404,82008410639
200,82008420216
200,82008540211
200,82008550210
200,82009070630
200,82009450402
200,82011210588
200,82500030158
200,82500110158
200,82500150014
200,82500190150
200,82500250012
200,82500370018
200,82500410012
200,82500430010
200,82500490014
200,82500510019
200,82500550015
200,82500570013
200,82500610017
200,82500670011
000,82500710015
200,82500830011
200,82501130155
200,82501210155
000,82501480154
200,82501510018
200,82501550154
200,82501670010
200,82501690018
200,82501750010
200,82501830010
200,82501960155
200,82502070152
404,82502410150
200,82502570151
200,82502910159
200,82502920158
200,82502970153
200,82503640151
200,82503970152
200,83000010690
200,83000050019
404,83000050589
200,83000070025
200,83000070231
200,83000070652
200,83000090015
000,83000090304
200,83000090916
200,83000110029
200,83000110433
200,83000110763
200,83000130159
200,83000130209
000,83000130696
000,83000170692
404,83000190765
404,83000190773
200,83000210233
404,83000210696
200,83000210753
200,83000210787
200,83000220612
200,83000230157
200,83000230207
404,83000250163
200,83000250692
200,83000250759
000,83000270914
404,83000290714
200,83000310710
200,83000330023
200,83000330783
200,83000350062
200,83000350690
200,83000350724
200,83000350757
200,83000350765
200,83000370029
200,83000370292
404,83000370508
000,83000370771
404,83000390019
200,83000390027
200,83000390167
200,83000390209
200,83000390696
200,83000390753
200,83000410049
200,83000410296
200,83000410775
200,83000430245
200,83000430765
200,83000440616
200,83000470183
404,83000470308
200,83000470910
200,83000490306
404,83000490363
404,83000490694
200,83000490751
200,83000490777
404,83000510202
000,83000510301
200,83000530184
000,83000540613
200,83000550240
200,83000550661
200,83000550695
200,83000570180
404,83000570693
200,83000570776
200,83000590048
404,83000590188
200,83000590667
200,83000610010
200,83000610184
404,83000650123
000,83000650669
200,83000670204
200,83000670303
404,83000670782
200,83000690186
200,83000690616
404,83000690699
200,83000690756
200,83000690822
404,83000690830
200,83000710257
200,83000710265
404,83000710307
200,83000710828
000,83000730065
404,83000730636
200,83000730750
200,83000730826
000,83000750063
200,83000750295
200,83000750758
200,83000770012
200,83000770145
404,83000770632
200,83000770715
200,83000790663
404,83000790820
404,83000790838
200,83000810750
200,83000810768
404,83000810826
200,83000830279
500,83000830758
200,83000850145
200,83000850160
404,83000850830
200,83000870028
404,83000870713
200,83000870754
200,83000890158
200,83000890166
200,83000890752
200,83000890836
404,83000910014
200,83000910022
200,83000910147
404,83000910360
200,83000910758
404,83000910832
200,83000930020
404,83000930236
404,83000930244
404,83000930756
200,83000950184
404,83000950291
200,83000970018
200,83000970067
200,83000970307
404,83000970612
200,83000990164
404,83000990180
404,83000990636
200,83000990750
200,83001010103
200,83001010616
200,83001010756
200,83001030259
200,83001050752
200,83001070784
200,83001070842
200,83001080619
404,83001090022
404,83001090188
200,83001090261
404,83001110424
200,83001130042
200,83001130133
404,83001130778
404,83001150230
000,83001150750
404,83001150784
200,83001190186
200,83001190251
200,83001210158
200,83001210174
200,83001210182
200,83001210265
200,83001210638
200,83001230180
404,83001230198
200,83001230271
200,83001250170
200,83001270012
200,83001270178
200,83001290713
200,83001290754
200,83001310164
200,83001310784
200,83001310917
200,83001330030
404,83001330758
200,83001330915
404,83001370267
200,83001390166
000,83001410634
200,83001430756
200,83001450101
200,83001450184
200,83001470844
200,83001490107
200,83001510011
404,83001510235
200,83001510714
404,83001550017
404,83001570163
404,83001570189
200,83001570262
404,83001590724
200,83001610167
200,83001630165
200,83001630181
200,83001630728
404,83001630843
200,83001650759
404,83001690235
200,83001710181
200,83001770029
200,83001790027
404,83001790183
200,83001790753
200,83001820162
200,83001830617
200,83001910039
200,83001930011
200,83001950753
200,83001970017
404,83001990189
200,83001990841
000,83001990874
200,83002000780
404,83002010185
404,83002010656
200,83002030613
000,83002030654
404,83002050264
200,83002050694
200,83002060651
200,83002070015
200,83002090781
200,83002110019
404,83002110506
200,83002130264
200,83002130876
200,83002140784
200,83002150015
200,83002170252
200,83002210264
200,83002210652
404,83002260657
200,83002270235
200,83002290431
404,83002290654
404,83002300651
200,83002310262
200,83002320717
200,83002350912
200,83002370480
200,83002370654
200,83002390660
200,83002410013
404,83002470231
200,83002470439
200,83002510010
200,83002540652
200,83002560650
200,83002570261
200,83002570436
200,83002610018
200,83002630016
200,83002670012
200,83002690267
200,83002690432
200,83002730014
000,83002740658
200,83002830012
200,83002830038
200,83002850010
200,83002850267
200,83002860225
200,83002890016
200,83002910012
200,83002960132
404,83002970016
200,83002990261
200,83003010275
200,83003020134
200,83003030067
200,83003060221
200,83003130263
200,83003210016
200,83003380157
200,83003420136
200,83003460132
200,83003560139
200,83003560154
200,83003580137
200,83003580228
200,83003590276
200,83003610264
404,83003650260
200,83003710106
200,83003710270
200,83003730104
404,83003750102
200,83003750128
200,83003750664
200,83003790108
404,83003790124
200,83003790272
200,83003810260
200,83003890262
404,83004110264
200,83004340135
200,83004430100
200,83004450108
200,83004910267
200,83005070228
200,83005150228
200,83005250226
200,83005270224
200,83005620154
200,83005650060
200,83005680158
200,83005870130
200,83006690131
200,83006950139
200,83006970137
200,83006990135
200,83007030139
200,83007090133
404,83007340157
200,83007650134
200,83007970136
200,83008920155
200,83011520109
404,83030170837
404,83030250837
200,83500090010
200,83500570151
200,83500690157
200,83501110015
200,83501310011
200,83501370015
200,83501390013
200,83501410159
200,83501580019
200,83501630012
404,83501730010
200,83501790014
200,83501810010
200,83501840017
200,83501890012
200,83501930016
200,83501970012
200,83501990010
200,83502090158
200,83502130152
200,83502320019
200,83502350156
200,83502660018
200,83503270155
200,83503450153
200,83503490159
200,83503550150
200,83503590156
200,83503670156
200,83504230158
404,83504250156
200,83504710159
404,83510480151
200,84000010060
200,84000010656
404,84000030829
200,84000050223
200,84000050652
200,84000090658
200,84000130223
200,84000130652
200,84000150304
200,84000150825
200,84000170302
404,84000170658
200,84000190656
404,84000190714
200,84000210785
200,84000210827
404,84000210835
200,84000230189
200,84000230783
200,84000230825
200,84000250229
200,84000250658
200,84000270821
200,84000290787
404,84000310122
000,84000330658
200,84000350714
200,84000370712
404,84000390710
404,84000410062
200,84000410187
200,84000410658
404,84000410831
200,84000450308
404,84000450829
404,84000470181
200,84000470835
200,84000500185
200,84000510184
200,84000510655
404,84000530653
200,84000550180
404,84000570659
200,84000590186
404,84000590657
200,84000630180
200,84000650014
200,84000670186
200,84000670657
200,84000690010
200,84000690184
200,84000700181
404,84000710180
200,84000710719
200,84000720189
200,84000730261
200,84000750269
404,84000750657
200,84000770184
200,84000770226
200,84000770267
404,84000770580
200,84000790125
200,84000790265
200,84000810261
200,84000830186
200,84000830269
200,84000850267
200,84000870265
200,84000870711
200,84000880587
200,84000890263
404,84000890719
200,84000900187
200,84000910186
200,84000910244
000,84000910657
404,84000930168
200,84000930309
200,84000940654
200,84000950133
404,84000950653
200,84000970016
200,84000970271
404,84000970305
200,84000970651
200,84000990014
200,84000990659
200,84001010010
200,84001010184
200,84001010242
404,84001010309
200,84001010796
200,84001030018
200,84001030240
200,84001050305
200,84001070659
200,84001110018
200,84001130248
200,84001130719
200,84001150014
000,84001150659
200,84001170012
200,84001170228
200,84001190010
200,84001190655
000,84001210016
200,84001230659
200,84001250244
200,84001250301
200,84001270655
404,84001290240
200,84001290307
000,84001310303
200,84001330301
200,84001350242
200,84001350655
200,84001370182
200,84001370307
200,84001390040
000,84001390651
200,84001410301
200,84001430655
200,84001450307
200,84001450653
200,84001470305
200,84001470651
200,84001490659
200,84001510654
200,84001530306
200,84001550304
404,84001550544
200,84001590367
200,84001590656
404,84001600653
200,84001610306
404,84001610652
200,84001630247
200,84001650302
200,84001650658
200,84001670656
200,84001710650
200,84001730658
200,84001750656
200,84001770654
200,84001770712
200,84001790652
200,84001810583
404,84001810716
200,84001830581
200,84001840010
200,84001990245
200,84002010308
200,84002010365
200,84002030769
200,84002070260
200,84002090276
200,84002090714
200,84002110769
200,84002150161
200,84002150302
200,84002150765
200,84002170367
404,84002230138
404,84002230161
200,84002270308
404,84002310161
200,84002330540
404,84002410540
200,84002470304
200,84002490542
200,84002530248
000,84002570541
000,84002580656
200,84002650129
200,84002650541
200,84002650632
200,84002690638
404,84002700189
404,84002730541
200,84002810541
200,84002870016
200,84002870123
404,84002910168
200,84002930018
200,84002930307
200,84002950016
200,84002950305
200,84002970014
200,84002970162
200,84002990160
404,84002990632
200,84003010125
404,84003010638
200,84003030016
200,84003030305
200,84003050634
404,84003060039
200,84003090010
200,84003110016
200,84003230632
200,84003330630
000,84003370016
200,84003390014
200,84003430018
200,84003450016
200,84003450636
200,84003470048
200,84003470634
404,84003540030
200,84003650631
200,84003660036
200,84003670019
200,84003690488
200,84003810011
200,84003830019
200,84003850017
200,84003850637
200,84003870015
404,84003870163
200,84003920034
404,84003980038
200,84004040832
200,84004050302
404,84004050831
404,84004070839
200,84004140830
404,84004180836
200,84004450635
200,84004490300
404,84004570630
200,84004810630
200,84004890830
404,84005130632
200,84005290303
200,84005310044
200,84005330042
200,84005740034
200,84006620540
200,84006890481
200,84009900246
200,84500230028
200,84500250158
200,84500390020
200,84500430024
200,84500790021
200,84500810019
200,84501250025
200,84501510154
200,84501650158
200,84502010014
200,84502050010
200,84502090016
404,84502640158
000,84502770153
404,84502880150
200,84502940152
200,84502960150
000,84503000154
200,84503060158
000,84503080156
200,84503130159
404,84503320156
200,84503340154
200,84503400156
200,84503440152
200,84503520151
200,84503540159
200,84503580155
200,84503590154
404,84503600151
200,84503700159
404,84503720157
200,84503760153
200,84503780151
404,84503820155
200,84503860151
404,84503930152
200,84504020151
200,84504300157
200,84504340153
200,84504680152
000,84504860150
200,84506140155
200,84506650153
404,84507350159
200,84507390155
200,84507410151
200,84507510158
200,84507570152
200,84507950156
200,84507970154
200,84515520017
200,85000070012
200,85000130014
000,85000150012
200,85000190174
200,85000190828
404,85000200833
000,85000230061
404,85000240839
200,85000260837
200,85000270042
404,85000300831
404,85000320839
200,85000330796
200,85000390048
200,85000410044
404,85000420761
200,85000430760
200,85000450768
200,85000470048
200,85000470766
404,85000510769
200,85000530163
404,85000530767
200,85000610833
404,85000630823
200,85000650169
404,85000650821
200,85000670175
200,85000690041
200,85000710138
200,85000750043
000,85000850041
200,85000850066
200,85000850835
200,85000870064
200,85000870221
404,85000890062
200,85000890179
200,85000910761
200,85000970047
200,85000990763
200,85001010173
200,85001030163
404,85001070169
200,85001090043
000,85001130765
200,85001150169
200,85001150821
200,85001190041
200,85001290049
200,85001290171
404,85001330134
200,85001350041
200,85001370130
404,85001390138
200,85001410043
200,85001410134
200,85001450130
200,85001490169
200,85001510131
200,85001570168
200,85001580134
200,85001590133
200,85001610139
200,85001650044
200,85001650135
000,85001670042
200,85001730135
200,85001770180
404,85001790188
200,85001810044
200,85001810184
200,85001830182
404,85001850164
200,85001850180
200,85001870188
200,85001890046
200,85001890186
200,85001990135
200,85002050046
404,85002170042
200,85002210046
200,85002230010
200,85002330166
200,85002370063
200,85002370162
200,85002390160
200,85002410166
200,85002420132
200,85002490044
200,85002530047
404,85002530062
200,85002550045
200,85002550060
200,85002710011
200,85002730019
200,85002770015
404,85002910017
404,85002970011
200,85003030013
200,85003030583
404,85003050011
200,85003070019
200,85003090017
404,85003110013
200,85003130011
200,85003150019
200,85003170017
200,85003190015
200,85003210011
200,85003230019
200,85003250017
200,85003270015
200,85003290013
404,85003290583
404,85003350015
200,85003370013
200,85003410017
200,85003450013
200,85003470011
200,85003550010
200,85003570588
200,85003820017
200,85005290227
200,85009840019
200,85500610010
200,85500790010
200,85501190012
200,85501210018
200,85501230016
200,85501270012
200,85501290010
200,85501310016
200,85501330014
200,85501390018
200,85501510011
200,85501570015
200,86000010784
200,86000030766
200,86000050764
200,86000090760
200,86000150788
404,86000210582
200,86000230788
404,86000250836
404,86000270834
404,86000310788
200,86000330786
200,86000350172
200,86000380583
404,86000390830
404,86000450824
200,86000450832
200,86000470830
200,86000530583
200,86000560580
200,86000590785
200,86000590827
404,86000730829
200,86000750041
200,86000770783
404,86000790823
200,86000830785
404,86000850825
200,86000870823
200,86000910827
000,86000950583
404,86000950823
200,86001000586
200,86001010049
200,86001110583
200,86001110823
404,86001150589
200,86001150787
404,86001230787
200,86001270783
200,86001390581
200,86001410785
200,86001550580
200,86001610582
200,86001710044
200,86001730588
404,86001750586
200,86001770014
200,86001790046
200,86001790582
200,86001810588
000,86001830586
200,86001850048
200,86001850584
200,86001870582
200,86001910180
200,86001990588
200,86002050580
404,86002060761
200,86002070588
200,86002120789
200,86002150588
200,86002210010
200,86002210580
200,86002350154
200,86002450012
200,86002510153
200,86002550019
200,86002610227
000,86002710225
200,86002720182
200,86002820180
000,86002870581
200,86003010013
200,86003150017
200,86003230181
200,86003230223
200,86003270187
200,86003290185
404,86003310017
200,86003330015
200,86003410189
200,86003430187
404,86003470019
200,86003490181
200,86003510186
200,86003530010
200,86003530184
200,86003550182
200,86003630158
200,86004290150
200,86005370589
200,86008190018
200,86008310012
200,86008350018
200,86501110018
200,86501150014
404,86501170012
200,86501190010
200,86501210016
200,86501270010
200,86501290018
200,86501310014
200,86501330012
200,86502140154
200,86502760159
200,86502820151
200,87000010782
200,87000030780
200,87000090784
200,87000110830
200,87000150588
200,87000210788
200,87000230836
404,87000270584
200,87000270782
404,87000270832
200,87000290178
404,87000290780
200,87000290830
000,87000310174
200,87000330784
200,87000330834
200,87000370780
200,87000370822
200,87000390838
200,87000430832
200,87000490836
200,87000530821
200,87000550829
200,87000930823
200,87001270823
200,87001490157
200,87001610176
200,87001710828
200,87001710836
200,87001790150
200,87001850822
200,87002080783
200,87002130786
200,87002190780
200,87003290159
200,87003530158
200,87003770150
200,87004080583
200,87004660582
200,88000230784
200,88000250782
200,88000290788
200,88000590179
200,88000690789
200,88000970173
200,88001110175
200,88001190177
200,88001270789
200,88001290175
200,88001410179
200,88002390172
200,88002730179
404,88004490178
200,90000100942
404,90000440629
200,90000470824
200,90000510793
404,90000650946
200,90000660275
404,90000700949
200,90000930934
200,90000940636
200,90001080937
200,90001310631
200,90001510933
200,90001520932
404,90002510619
200,90002610013
404,90002900018
200,90003860013
200,90003870012
200,90003890010
200,90004020815
200,90004040607
200,90004050903
200,90005610929
200,90011120012
200,90011130011
200,90011590578
200,90013810818
200,90019450957
200,90031270730
200,90035500512
200,90038310612
200,90039300927
200,90054130472
404,90054240503
404,90054320503
200,90060100477
404,90060110476
200,90071560024
200,90075000571
200,90093830082
200,90508210151
404,91000280189
200,91000660604
404,91001010916
200,91001510139
200,91001540227
200,91001750743
200,91001820611
404,91001830610
200,91001920700
200,91002210135
200,91002590528
200,91002600525
200,91002610524
200,91002750742
200,91004670526
404,91007150120
200,91007430902
200,91008130600
200,91008330903
200,91008570748
404,91009990606
200,91011040523
200,91011520524
404,91013460240
200,91013510242
200,91016750498
200,91018540525
200,91018550524
200,91025560078
404,91026230168
404,91027260909
200,91028410909
200,91030340672
200,91035680197
200,91158830405
200,91173360354
200,92000110632
404,92001400677
200,92001530051
200,92002270905
200,92003000236
200,92003030068
200,92005110629
200,92005940884
404,92006260845
200,92006330846
200,92007180067
200,92007300608
404,92008210095
200,92009700904
200,92010020920
200,92010680921
000,92010730783
200,92016250752
200,92017230928
200,92018580669
200,92025410645
200,92026180791
200,92027670923
404,92033080927
200,92033310415
200,92035370052
200,92045530265
200,92048130014
200,92058510857
200,92063420704
200,92081820901
200,92170530346
200,92505180015
200,93000030754
200,93001510275
200,93001990261
200,93002100134
200,93002110919
200,93002270911
200,93002340912
200,93003450017
200,93003530750
200,93004390246
404,93005530873
200,93005600239
200,93006070911
200,93006870872
000,93008050812
200,93012960618
200,93014780584
200,93048750017
200,93048770015
200,93049520195
200,93113940618
200,94000290166
200,94000460801
200,94001130163
200,94001380164
200,94001390163
200,94007720785
200,94010450156
200,94012430719
200,94031420014
200,94033780027
404,94035580136
200,94042030034
200,94055150216
404,94550840014
200,95000410761
200,95001650167
200,95001660166
200,95001680834
200,95002830180
200,95005090634
200,95005740832
200,95022910244
200,95026510248
200,95052090107
404,95068720655
200,96004190821
200,96021540826
200,97086740582
200,97167100821
200,97203810821
200,97249250586
404,97503930014
200,97529770154
200,98003770785
200,98005840784
200,98040560785
200,99332730789
